vinus vs4000m,1450
ot 986 360,1800
GT-I9100G,1650
s5838galaxy ace,1350
HTC A9191 FOR SPRINT,1230
GT-I9100M,1650
ME870,1880
MOTOROLA XT912,1780
htc jz321e,1810
MOTOROLA XT910,1780
ZTE-C N600+,1000
u8660,1250
HTC G19 RAIDER 4G?X710E?,1620
9100,1700
HUAWEI U8520,1500
7019a,1300
ascend mate,4000
me811droid x,1540
HTC INCREDIBLE S,1450
htc t528wone su,1800
HTC C510E,1520
u788+,1400
i9018galaxy s,1500
ST15I,1200
htc g18sensation xe,1730
htc droid incredible2,1450
phone a660,1500
zopo zp200+,2000
c8550,1050
lg p999 optimus g2x,1500
u8680mytouch,1500
MB508,1170
MB502,1130
MB501,1390
u8812dascend g302d,1350
ME525,1500
htc inspire 4g,1230
u9500ascend d1,1800
lt15ixperia arc,1500
lg optimus vu,2080
lt30pxperia t,1850
bfb w9000+,1400
ZTE-T U960S,1400
CHANGHONGM28,1500
g3,2750
g2,1500
g1,1500
i9260 galaxy premier16gb,2100
htc g22 amaze 4gx715e,1730
MB612,1860
MB611,1390
GT-S5360L,1200
oppo real r803,1400
oppo real r801,1500
oppo real r807,1520
HTC S715E,1450
HTC DESIRE HD A9191 (SPRINT),1230
phone a800,2000
t850,2000
MT917,1780
gnote2,2750
tcl s600,1500
DELL VENUE,1400
m35,1350
intel xolo x900,1460
digitalk de8101naissance,1500
MOTO XT681,1390
LG-P503,1500
LG-P500,1500
SH8298U,1180
z1,2500
ASUS A10,1500
HTC Z510D 4G T9199S FOR AT,1500
HTC DESIRE,1450
GT-S5360,1200
SH8118U,1190
lg p925thrill 4g,1500
style q,1200
bfb w9260,1500
v881aglaia,1500
HTC MAGIC,1340
GT-I5508,1200
GT-9100,1650
W711,1280
activa 4g,1880
HS-ET919,1700
lg mytouch q,1500
t720,1500
GT-S5690,1500
u8860 honor,1930
xt925razr hd,2530
tcl d662,1500
mi-one plusm1,1930
ascend p1t9200,1670
102sh,1520
htc s510es,1450
htc t328wv,1650
mx 16gb,1600
s600x,2500
