MOTO XT615,1390
K2(16GB),3000
T600,1450
lg ms695optimus m+,1300
MILESTONE,1390
TCL J900C,1900
006sh,1240
i777singa,1650
LG LU6200(Optimus LTE),1830
f1,2000
MOTO XT875,1750
GALAXY Note II(32GB),3100
TCL D706,1800
HTC EVO 3D GSM,1730
COOLPAD 9900,1800
LT18i(Xperia arc S),1500
MX2 TD(16GB),1750
i9300 galaxy siii,32gb,2100
mt788razr i,2000
HTC DESIRE S (G12) FOR AT,1450
htc mytouch 3g slide,1300
Atrix 2(ME865),1735
8195,2000
S5820,1500
phone a710e,1500
Tiger,2200
N890 V,2100
vivo S7t,1500
SBM102SH,1520
M919,1300
RAZR D3,2000
htc s710d,1450
HTC DESIER HD,1230
phone a698t,1500
lg lucid 4g,1700
lg e739mytouch,1500
HTC G20 T9399 FOR SPRINT,1600
OT-980,1150
LG Optimus Regard,1700
HTC G7 FOR AT,1400
I8260(GALAXY Core),1800
GALAXY Note II N7108D(TD-LTE),3100
Phone A370,1500
htc a9191hd,1230
Burst,1650
padfone2,2140
c8812+,1500
MOTOROLA XT806LX,1380
I8190N(GALAXY S3 Mini),1500
W789,1500
u960,1500
HTC A3380,1300
padfone264gb,2140
TD500,1300
S6310(GALAXY Young),1300
A656,2000
htc g19 raider 4gx710e,1620
XT885(RAZR V),1750
W760,1420
fashiontv,1250
me511flipout,1130
C620,3000
phone a366t,1300
htc mytouch 4g slide,1520
D710,1650
altek leo,1020
HTC One Max(T6/LTE-A),3300
Replenish M580,1160
lg ls730,1700
gn777,2000
thl v11,1650
LG P693,1500
t8620,1250
HTC One XC(X720d),2000
S5830(GALAXY Ace),1350
n916,1500
E912S,1300
vivo Y19t,2000
OPTIMUS 2X,1500
Altek  A14 LEO,1020
u8661sonic+,1250
T8500,1250
GT-S5820,1500
U8651(Prism),1400
gn170,2500
S5578,1200
HTC DESIRE S WITH BEATS AUDIO,1450
LG Optimus L5 II Dual E455,1700
MOTO XT319,1390
M910+,1500
ZTE-C N600/600 ,1000
A750e,2000
a08,1500
One Touch Scribe Easy,2500
a03,1350
WT19i(Live with Walkman),1200
LT15I,1500
a05,1400
VIVO V2,1500
VIVO V1,1500
GN800,2100
MOTO XT800 PLUS,1390
vinus x1,1750
b5330galaxy chat,1200
TCL S600,1500
XT928,1735
T5001,1500
HTC DROID ERIS,1300
HTC One SU(T528W),1800
m232gb,2000
Ideos X6(U9000),1400
zopo zp100,1650
u8800+,1500
st25ixperia u,1290
s6010galaxy music,1300
